"","id","installed","latitude","locked","longitude","name","bikes_count","docks_count","nbEmptyDocks","temporary","terminal_name","install_date","removal_date","num_start_journeys","num_end_journeys","total_touchpoints","avg_weekly_touchpoints","weekly_touchpoints"
"190",91,"true","51.49368637","false","-0.111014912","Walnut Tree Walk, Vauxhall",2,20,18,"false",1076,"2010-07-13",NA,997,964,1961,490.25,490.25
"191",308,"true","51.49907558","false","-0.085666316","Long Lane , Bermondsey",0,20,18,"false",1189,"2010-07-22",NA,1022,1020,2042,510.5,510.5
"192",358,"true","51.516226","false","-0.124826","High Holborn , Covent Garden",1,20,18,"false",1229,"2010-11-18",NA,370,368,738,184.5,184.5
"193",431,"true","51.534474","false","-0.122203","Crinan Street, King's Cross",2,20,18,"false",22183,"2011-12-08",NA,480,494,974,243.5,243.5
"194",58,"true","51.52452699","false","-0.079248081","New Inn Yard, Shoreditch",0,20,19,"false",1032,"2010-07-10",NA,718,709,1427,356.75,356.75
"195",107,"true","51.52600832","false","-0.096317627","Finsbury Leisure Centre, St. Luke's",1,20,19,"false",1049,"2010-07-14",NA,864,864,1728,432,432
"196",134,"true","51.504904","false","-0.06797","Wapping High Street, Wapping",0,20,19,"false",1039,"2010-07-15",NA,1907,1868,3775,943.75,943.75
"197",264,"true","51.52644342","false","-0.109256828","Tysoe Street, Clerkenwell",0,20,19,"false",1146,"2010-07-21",NA,1129,1206,2335,583.75,583.75
"198",290,"true","51.518268","false","-0.17110323","St Mary's Hospital, Paddington",1,20,19,"false",3496,"2010-07-22",NA,1279,1249,2528,632,632
"199",332,"true","51.49334336","false","-0.194757949","Nevern Place, Earl's Court",1,20,19,"false",1210,"2010-07-26",NA,729,753,1482,370.5,370.5
"200",370,"true","51.520205","false","-0.174593","Paddington Green, Paddington",0,20,19,"false",2670,"2010-12-06",NA,382,342,724,181,181
"201",454,"true","51.487679","false","-0.021582","Napier Avenue, Millwall",0,20,19,"false",200046,"2012-01-09",NA,1024,1023,2047,511.75,511.75
"202",611,"true","51.50646524","false","-0.208486599","Princedale Road , Holland Park",0,20,19,"false",200067,"2013-09-26",NA,1040,1027,2067,516.75,516.75
"203",627,"true","51.4687905","false","-0.158230901","Holden Street, Battersea",1,20,19,"false",200007,"2013-10-16",NA,538,549,1087,271.75,271.75
"204",162,"true","51.51760685","false","-0.121328408","Southampton Place, Holborn",0,20,20,"false",1123,"2010-07-16",NA,811,798,1609,402.25,402.25
"205",284,"true","51.49914063","false","-0.112031483","Lambeth North Station, Waterloo",0,20,20,"false",1117,"2010-07-21",NA,732,757,1489,372.25,372.25
"206",479,"true","51.527152","false","-0.058005","Pott Street, Bethnal Green",0,20,20,"false",200156,"2012-01-19",NA,1127,1152,2279,569.75,569.75
"207",527,"true","51.503802","false","-0.215808","Hansard Mews, Holland Park",0,20,20,"false",200154,"2012-02-09",NA,866,964,1830,457.5,457.5
"208",557,"true","51.51601","false","-0.0985","King Edward Street, St Pauls",0,20,20,"false",200203,"",NA,486,478,964,241,241
"209",76,"true","51.52559505","false","-0.144083893","Longford Street, The Regent's Park",21,21,0,"false",976,"2010-07-12",NA,861,849,1710,427.5,427.5
"210",502,"true","51.53341","false","-0.049591815","Bonner Gate, Victoria Park",19,21,0,"false",200241,"2019-07-24",NA,2227,2302,4529,1132.25,1132.25
"211",380,"true","51.50686435","false","-0.150666888","Stanhope Gate, Mayfair",20,21,1,"false",3506,"2011-01-27",NA,368,331,699,174.75,174.75
"212",392,"true","51.49942855","false","-0.179702476","Imperial College, Knightsbridge",20,21,1,"false",1220,"2011-02-17",NA,1085,1029,2114,528.5,528.5
"213",756,"true","51.47515398","false","-0.159169801","Prince of Wales Drive, Battersea Park",18,21,1,"false",300073,"2014-01-20",NA,1733,1770,3503,875.75,875.75
"214",350,"true","51.5017154373867","false","-0.1798541843891","Queen's Gate, Kensington Gardens",19,21,2,"false",1231,"2010-09-29",NA,2710,2713,5423,1355.75,1355.75
"215",181,"true","51.49941247","false","-0.152317537","Belgrave Square, Belgravia",16,21,5,"false",3473,"2010-07-16",NA,835,818,1653,413.25,413.25
"216",531,"true","51.530326","false","-0.042744","Twig Folly Bridge, Mile End",14,21,6,"false",200167,"2012-02-09",NA,1549,1477,3026,756.5,756.5
"217",210,"true","51.51681444","false","-0.151926305","Hinde Street, Marylebone",11,21,8,"false",3476,"2010-07-19",NA,872,846,1718,429.5,429.5
"218",596,"true","51.472817","false","-0.199783","Parson's Green , Parson's Green",7,21,14,"false",200237,"",NA,1648,1644,3292,823,823
"219",610,"true","51.48256792","false","-0.172078187","Danvers Street, West Chelsea",6,21,14,"false",200222,"2013-09-25",NA,1939,1892,3831,957.75,957.75
"220",769,"true","51.473611","false","-0.191803","Sandilands Road, Walham Green",7,21,14,"false",300001,"2014-03-04",NA,575,634,1209,302.25,302.25
"221",298,"true","51.50227992","false","-0.074189225","Curlew Street, Shad Thames",4,21,15,"false",1213,"2010-07-22",NA,3266,3285,6551,1637.75,1637.75
"222",695,"true","51.53638435","false","-0.102757578","Islington Green, Angel",6,21,15,"false",300031,"2013-11-11",NA,3340,3363,6703,1675.75,1675.75
"223",762,"true","51.50070305","false","-0.129698963","Storey's Gate, Westminster",6,21,15,"false",200202,"2014-02-10",NA,3920,4116,8036,2009,2009
"224",777,"true","51.4619230679","false","-0.165297856693","Limburg Road, Clapham Junction",4,21,16,"false",300100,"2014-07-25",NA,649,674,1323,330.75,330.75
"225",125,"true","51.50069491","false","-0.094524319","Borough High Street, The Borough",0,21,17,"false",996,"2010-07-15",NA,1089,1114,2203,550.75,550.75
"226",600,"true","51.481747","false","-0.124642","South Lambeth Road, Vauxhall",3,21,17,"false",200133,"",NA,1846,1853,3699,924.75,924.75
"227",152,"true","51.49217002","false","-0.101536865","Hampton Street, Walworth",0,21,18,"false",1118,"2010-07-15",NA,1470,1466,2936,734,734
"228",607,"true","51.468814","false","-0.210279","Putney Bridge Station, Fulham",2,21,18,"false",200125,"",NA,1225,1227,2452,613,613
"229",617,"true","51.47107905","false","-0.207842908","Elysium Place, Fulham",3,21,18,"false",200028,"2013-09-30",NA,513,499,1012,253,253
"230",116,"true","51.51449962","false","-0.141423695","Little Argyll Street, West End",2,21,19,"false",995,"2010-07-14",NA,1196,1195,2391,597.75,597.75
"231",190,"true","51.48997562","false","-0.132845681","Rampayne Street, Pimlico",0,21,19,"false",1106,"2010-07-17",NA,1236,1228,2464,616,616
"232",520,"true","51.526041","false","-0.047218","Bancroft Road, Bethnal Green",1,21,19,"false",200234,"",NA,690,611,1301,325.25,325.25
"233",83,"true","51.50963938","false","-0.131510949","Panton Street, West End",0,21,20,"false",3452,"2010-07-13",NA,1350,1391,2741,685.25,685.25
"234",135,"true","51.52326004","false","-0.104708922","Clerkenwell Green, Clerkenwell",0,21,20,"false",1053,"2010-07-15",NA,1098,1134,2232,558,558
"235",379,"true","51.51431171","false","-0.200838199","Turquoise Island, Notting Hill",1,21,20,"false",2682,"2011-01-27",NA,1023,1041,2064,516,516
"236",472,"true","51.529452","false","-0.027616","Malmesbury Road, Bow",0,21,20,"false",200019,"2012-01-17",NA,246,192,438,109.5,109.5
"237",478,"true","51.521889","false","-0.04667","Stepney Green Station, Stepney",0,21,20,"false",200012,"2012-01-19",NA,1167,1150,2317,579.25,579.25
"238",543,"true","51.509591","false","-0.204666","Lansdowne Walk, Ladbroke Grove",1,21,20,"false",200065,"",NA,404,370,774,193.5,193.5
"239",546,"true","51.517428","false","-0.107987","New Fetter Lane, Holborn",0,21,20,"false",200044,"",NA,615,599,1214,303.5,303.5
"240",584,"true","51.51244","false","-0.19096","Ilchester Gardens, Bayswater",0,21,20,"false",200086,"",NA,1056,1051,2107,526.75,526.75
"241",593,"true","51.531066","false","-0.11934","Northdown Street, King's Cross",0,21,20,"false",200058,"",NA,444,469,913,228.25,228.25
"242",696,"true","51.48728535","false","-0.217995921","Charing Cross Hospital, Hammersmith",1,21,20,"false",300018,"2013-11-11",NA,656,644,1300,325,325
"243",732,"true","51.50630441","false","-0.087262995","Duke Street Hill, London Bridge",1,21,20,"false",300083,"2013-11-26",NA,2585,2697,5282,1320.5,1320.5
"244",13,"true","51.51991453","false","-0.136039674","Scala Street, Fitzrovia",0,21,21,"false",970,"2010-07-05",NA,349,340,689,172.25,172.25
"245",26,"true","51.52728093","false","-0.11829517","Ampton Street , Clerkenwell",0,21,21,"false",1019,"2010-07-06",NA,556,553,1109,277.25,277.25
"246",44,"true","51.51073687","false","-0.144165239","Bruton Street, Mayfair",0,21,21,"false",1034,"2010-07-09",NA,480,470,950,237.5,237.5
"247",106,"true","51.51410514","false","-0.147301667","Woodstock Street, Mayfair",0,21,21,"false",1042,"2010-07-14",NA,506,486,992,248,248
"248",112,"true","51.51580998","false","-0.105270275","Stonecutter Street, Holborn",0,21,21,"false",1061,"2010-07-14",NA,236,233,469,117.25,117.25
"249",263,"true","51.51422502","false","-0.080660083","St. Mary Axe, Aldgate",0,21,21,"false",1184,"2010-07-21",NA,289,274,563,140.75,140.75
"250",319,"true","51.52702563","false","-0.088542771","Baldwin Street, St. Luke's",0,21,21,"false",3500,"2010-07-23",NA,857,867,1724,431,431
"251",466,"true","51.534464","false","-0.076341","Whiston Road, Haggerston",0,21,21,"false",200158,"2012-01-12",NA,678,682,1360,340,340
"252",538,"true","51.508981","false","-0.00699","Naval Row, Blackwall",0,21,21,"false",200050,"",NA,957,969,1926,481.5,481.5
"253",560,"true","51.511624","false","-0.205921","Ladbroke Grove Central, Ladbroke Grove",0,21,21,"false",200015,"",NA,415,314,729,182.25,182.25
"254",562,"true","51.51746","false","-0.12335","Bury Place, Holborn",0,21,21,"false",200074,"2012-02-29",NA,458,446,904,226,226
"255",645,"true","51.50173215","false","-0.100292412","Great Suffolk Street, The Borough",0,21,21,"false",200200,"2013-10-18",NA,533,531,1064,266,266
"256",657,"true","51.4996806","false","-0.221791552","Blythe Road West, Shepherd's Bush",0,21,21,"false",200220,"2013-10-24",NA,997,1012,2009,502.25,502.25
"257",771,"true","51.509224","false","-0.216016","Rifle Place, Avondale",0,21,21,"false",300007,"2014-03-05",NA,440,439,879,219.75,219.75
"258",233,"true","51.50777049","false","-0.130699733","Pall Mall East, West End",21,22,0,"false",1153,"2010-07-20",NA,2146,2185,4331,1082.75,1082.75
"259",726,"true","51.47505096","false","-0.150908371","Alfreda Street, Battersea Park",21,22,1,"false",300047,"2013-11-22",NA,1125,1143,2268,567,567
"260",114,"true","51.52451738","false","-0.158963647","Park Road (Baker Street), The Regent's Park",17,22,2,"false",1050,"2010-07-14",NA,3176,3128,6304,1576,1576
"261",432,"true","51.496957","false","-0.173894","Exhibition Road Museums, South Kensington",19,22,3,"false",22158,"2011-10-24",NA,798,774,1572,393,393
"262",121,"true","51.51891348","false","-0.156166631","Baker Street, Marylebone",15,22,6,"false",1086,"2010-07-15",NA,518,488,1006,251.5,251.5
"263",692,"true","51.54211855","false","-0.028941601","Cadogan Close, Victoria Park",7,22,12,"false",200112,"2013-11-11",NA,1781,1850,3631,907.75,907.75
"264",576,"true","51.497304","false","-0.022793","Alpha Grove, Millwall",2,22,14,"false",200109,"",NA,801,810,1611,402.75,402.75
"265",128,"true","51.49536226","false","-0.185296516","Emperor's Gate, South Kensington",2,22,19,"false",1116,"2010-07-15",NA,1202,1192,2394,598.5,598.5
"266",255,"true","51.52557531","false","-0.179592915","Clifton Road, Maida Vale",0,22,20,"false",1147,"2010-07-21",NA,1337,1344,2681,670.25,670.25
"267",587,"true","51.50964","false","-0.08497","Monument Street, Monument",0,22,20,"false",200101,"2012-03-22",NA,1579,1572,3151,787.75,787.75
"268",712,"true","51.51854104","false","-0.034903714","Mile End Stadium, Mile End",2,22,20,"false",300056,"2013-11-18",NA,1240,1175,2415,603.75,603.75
"269",742,"true","51.51510818","false","-0.208565479","Blenheim Crescent, Ladbroke Grove",2,22,20,"false",300090,"2013-11-28",NA,1383,1432,2815,703.75,703.75
"270",29,"true","51.513735","false","-0.193487","Hereford Road, Bayswater",0,22,21,"false",1016,"2010-07-07",NA,1133,1114,2247,561.75,561.75
"271",101,"true","51.51155322","false","-0.0929401","Queen Street 1, Bank",0,22,21,"false",999,"2010-07-14",NA,1146,1163,2309,577.25,577.25
"272",267,"true","51.49206037","false","-0.132224622","Regency Street, Westminster",0,22,21,"false",1155,"2010-07-21",NA,907,875,1782,445.5,445.5
"273",272,"true","51.50144456","false","-0.110699309","Baylis Road, Waterloo",1,22,21,"false",1133,"2010-07-21",NA,1108,1146,2254,563.5,563.5
"274",328,"true","51.53114","false","-0.086016","New North Road 2, Hoxton",1,22,21,"false",2641,"2010-07-26",NA,397,387,784,196,196
"275",439,"true","51.5338","false","-0.118677","Killick Street, King's Cross",0,22,21,"false",200053,"2012-01-04",NA,325,311,636,159,159
"276",463,"true","51.534776","false","-0.071881","Thurtle Road, Haggerston",0,22,21,"false",200093,"",NA,528,484,1012,253,253
"277",561,"true","51.518369","false","-0.043371","Rectory Square, Stepney",1,22,21,"false",200037,"2012-02-29",NA,616,606,1222,305.5,305.5
"278",595,"true","51.493267","false","-0.21985","Hammersmith Road, Hammersmith",0,22,21,"false",200142,"",NA,999,1023,2022,505.5,505.5
"279",713,"true","51.54100708","false","-0.14326094","Hawley Crescent, Camden Town",1,22,21,"false",200122,"2013-11-18",NA,1271,1274,2545,636.25,636.25
"280",715,"true","51.51563007","false","-0.049067243","Aylward Street, Stepney",0,22,21,"false",300049,"2013-11-19",NA,532,475,1007,251.75,251.75
"281",16,"true","51.52635795","false","-0.125979294","Cartwright Gardens , Bloomsbury",0,22,22,"false",1010,"2010-07-05",NA,704,695,1399,349.75,349.75
"282",327,"true","51.53095","false","-0.085603","New North Road 1, Hoxton",0,22,22,"false",1128,"2010-07-26",NA,317,235,552,138,138
"283",371,"true","51.49775","false","-0.10988","King Edward Walk, Waterloo",0,22,22,"false",2639,"2010-12-07",NA,296,274,570,142.5,142.5
"284",488,"true","51.506946","false","-0.058681","Reardon Street, Wapping",0,22,22,"false",22176,"2012-01-22",NA,861,879,1740,435,435
"285",544,"true","51.526153","false","-0.102208","Percival Street, Finsbury",0,22,22,"false",200051,"",NA,488,476,964,241,241
"286",623,"true","51.46193072","false","-0.180791784","Nantes Close, Wandsworth",0,22,22,"false",200186,"2013-10-07",NA,596,641,1237,309.25,309.25
"287",643,"true","51.5190427","false","-0.204764421","All Saints' Road, Portobello",0,22,22,"false",300026,"2013-10-17",NA,1009,1014,2023,505.75,505.75
"288",649,"true","51.48180515","false","-0.18027465","World's End Place, West Chelsea",0,22,22,"false",300009,"2013-10-21",NA,1296,1332,2628,657,657
"289",660,"true","51.49087074","false","-0.206029743","West Kensington Station, West Kensington",0,22,22,"false",300020,"2013-10-25",NA,815,830,1645,411.25,411.25
"290",341,"true","51.50810309","false","-0.12602103","Craven Street, Strand",20,23,2,"false",1160,"2010-07-27",NA,1859,1899,3758,939.5,939.5
"291",242,"true","51.52200801","false","-0.151359288","Beaumont Street, Marylebone",19,23,3,"false",3482,"2010-07-20",NA,1164,1185,2349,587.25,587.25
"292",709,"true","51.46321128","false","-0.215550761","Montserrat Road , Putney",14,23,8,"false",200205,"2013-11-15",NA,652,743,1395,348.75,348.75
"293",487,"true","51.511811","false","-0.025626","Canton Street, Poplar",0,23,18,"false",22175,"2012-01-30",NA,748,688,1436,359,359
"294",727,"true","51.47569809","false","-0.20587627","Chesilton Road, Fulham",3,23,20,"false",300054,"2013-11-22",NA,1399,1415,2814,703.5,703.5
"295",550,"true","51.521564","false","-0.039264","Harford Street, Mile End",2,23,21,"false",200102,"",NA,631,559,1190,297.5,297.5
"296",720,"true","51.48724429","false","-0.205279052","Star Road, West Kensington",1,23,21,"false",300038,"2013-11-21",NA,945,921,1866,466.5,466.5
"297",758,"true","51.51787005","false","-0.201005397","Westbourne Park Road, Portobello",0,23,21,"false",300057,"2014-01-08",NA,1335,1340,2675,668.75,668.75
"298",122,"true","51.52111369","false","-0.078869751","Norton Folgate, Liverpool Street",0,23,22,"false",1068,"2010-07-15",NA,522,501,1023,255.75,255.75
"299",227,"true","51.52891573","false","-0.115480888","Great Percy Street, Clerkenwell",0,23,22,"false",3470,"2010-07-20",NA,627,662,1289,322.25,322.25
"300",506,"true","51.517475","false","-0.075855","Bell Lane, Liverpool Street",0,23,22,"false",200036,"2012-01-30",NA,752,774,1526,381.5,381.5
"301",641,"true","51.49824168","false","-0.117495865","Archbishop's Park, Waterloo",0,23,22,"false",300025,"2013-10-16",NA,994,964,1958,489.5,489.5
"302",650,"true","51.51687069","false","-0.213872396","St. Mark's Road, North Kensington",0,23,22,"false",300034,"2013-10-22",NA,1448,1409,2857,714.25,714.25
"303",4,"true","51.53005939","false","-0.120973687","St. Chad's Street, King's Cross",0,23,23,"false",1013,"2010-07-04",NA,329,283,612,153,153
"304",176,"true","51.51791921","false","-0.188098863","Gloucester Terrace, Bayswater",0,23,23,"false",1173,"2010-07-16",NA,1076,1075,2151,537.75,537.75
"305",287,"true","51.52367314","false","-0.128377673","Bedford Way, Bloomsbury",0,23,23,"false",1156,"2010-07-21",NA,180,142,322,80.5,80.5
"306",435,"true","51.488852","false","-0.105593","Kennington Station, Kennington",0,23,23,"false",22170,"2011-12-08",NA,1061,1031,2092,523,523
"307",741,"true","51.5129814","false","-0.219486603","Freston Road, Avondale",0,23,23,"false",300085,"2013-11-28",NA,426,445,871,217.75,217.75
"308",803,"true","51.5054099403","false","-0.0983410884509","Southwark Street, Bankside",0,23,23,"false",300238,"2016-06-01",NA,621,613,1234,308.5,308.5
"309",553,"true","51.535678","false","-0.062546","Regent's Row , Haggerston",23,24,0,"false",200064,"",NA,4308,4344,8652,2163,2163
"310",664,"true","51.474376","false","-0.155442787","Austin Road, Battersea Park",22,24,1,"false",300013,"2013-10-28",NA,1483,1509,2992,748,748
"311",535,"true","51.537349","false","-0.147154","Gloucester Avenue, Camden Town",21,24,2,"false",200145,"",NA,1847,1849,3696,924,924
"312",545,"true","51.539957","false","-0.145246","Arlington Road, Camden Town",21,24,3,"false",200070,"",NA,864,895,1759,439.75,439.75
"313",485,"true","51.531127","false","-0.048017","Old Ford Road, Bethnal Green",15,24,6,"false",22173,"2012-01-22",NA,1246,1261,2507,626.75,626.75
"314",329,"true","51.53589283","false","-0.160854428","Prince Albert Road, The Regent's Park",12,24,11,"false",2636,"2010-07-26",NA,3638,3694,7332,1833,1833
"315",827,"true","51.479601","false","-0.11147178","Cranmer Road, Stockwell",0,24,14,"false",300247,"2018-02-05",NA,1730,1736,3466,866.5,866.5
"316",69,"true","51.5262363","false","-0.134407652","Euston Road, Euston",8,24,15,"false",983,"2010-07-11",NA,360,285,645,161.25,161.25
"317",226,"true","51.50844614","false","-0.131961389","Charles II Street, West End",9,24,15,"false",3488,"2010-07-20",NA,631,626,1257,314.25,314.25
"318",229,"true","51.50654321","false","-0.123179697","Whitehall Place, Strand",5,24,16,"false",1151,"2010-07-20",NA,2097,2117,4214,1053.5,1053.5
"319",307,"true","51.50990837","false","-0.187842717","Black Lion Gate, Kensington Gardens",7,24,16,"false",1157,"2010-07-22",NA,4375,4375,8750,2187.5,2187.5
"320",618,"true","51.47625965","false","-0.193254007","Eel Brook Common, Walham Green",6,24,16,"false",300003,"2013-09-30",NA,1475,1476,2951,737.75,737.75
"321",130,"true","51.50950627","false","-0.075459482","Tower Gardens , Tower",4,24,17,"false",1071,"2010-07-15",NA,3686,3784,7470,1867.5,1867.5
"322",183,"true","51.482362","false","-0.13612398","Riverlight North, Nine Elms",7,24,17,"false",1165,"2010-07-17",NA,2143,2114,4257,1064.25,1064.25
"323",338,"true","51.51175646","false","-0.119643424","Wellington Street , Strand",5,24,17,"false",1202,"2010-07-26",NA,1073,1105,2178,544.5,544.5
"324",755,"true","51.48512191","false","-0.174971902","The Vale, Chelsea",7,24,17,"false",300058,"2014-01-06",NA,1467,1433,2900,725,725
"325",145,"true","51.50074359","false","-0.202759212","Ilchester Place, Kensington",6,24,18,"false",1115,"2010-07-15",NA,805,752,1557,389.25,389.25
"326",363,"true","51.5291212008901","false","-0.171185284853","Lord's, St. John's Wood",5,24,19,"false",2665,"2010-11-16",NA,370,333,703,175.75,175.75
"327",559,"true","51.501391","false","-0.205991","Abbotsbury Road, Holland Park",5,24,19,"false",200111,"",NA,842,836,1678,419.5,419.5
"328",615,"true","51.4768851","false","-0.215895601","Finlay Street, Fulham",4,24,19,"false",200029,"2013-09-27",NA,1234,1212,2446,611.5,611.5
"329",143,"true","51.4968865","false","-0.161203828","Pont Street, Knightsbridge",3,24,20,"false",1114,"2010-07-15",NA,1057,1078,2135,533.75,533.75
"330",223,"true","51.49148474","false","-0.090220911","Rodney Road , Walworth",3,24,20,"false",3481,"2010-07-20",NA,1866,1916,3782,945.5,945.5
"331",234,"true","51.53450449","false","-0.106992706","Liverpool Road (N1 Centre), Angel",2,24,20,"false",1081,"2010-07-20",NA,1342,1372,2714,678.5,678.5
"332",754,"true","51.5129006","false","-0.214762686","Grenfell Road, Avondale",3,24,20,"false",300067,"2014-01-06",NA,295,271,566,141.5,141.5
"333",11,"true","51.52395143","false","-0.122502346","Brunswick Square, Bloomsbury",0,24,21,"false",1022,"2010-07-05",NA,748,733,1481,370.25,370.25
"334",376,"true","51.49188409","false","-0.125674815","Millbank Tower, Pimlico",1,24,21,"false",2683,"2011-01-10",NA,1241,1281,2522,630.5,630.5
"335",444,"true","51.52568","false","-0.055312","Bethnal Green Garden, Bethnal Green",3,24,21,"false",200047,"2012-01-07",NA,734,737,1471,367.75,367.75
"336",452,"true","51.505697","false","-0.070542","St. Katharine's Way, Tower",2,24,21,"false",200049,"2012-01-09",NA,1310,1277,2587,646.75,646.75
"337",616,"true","51.48102131","false","-0.209973497","Aintree Street, Fulham",3,24,21,"false",200098,"",NA,964,953,1917,479.25,479.25
"338",716,"true","51.51542791","false","-0.02356501","Stainsby Road , Poplar",1,24,21,"false",300048,"2013-11-19",NA,854,823,1677,419.25,419.25
"339",746,"true","51.4795738","false","-0.17903854","Lots Road, West Chelsea",2,24,21,"false",300076,"2013-12-02",NA,1259,1228,2487,621.75,621.75
