189JourneyDataExtract20Nov2019-26Nov2019.csv,Jan8th2020,03:12:38pm,19.77MB,CSVfile
18JourneyDataExtract10Aug2016-16Aug2016.csv,Aug24th2016,03:48:44pm,35.10MB,CSVfile
190JourneyDataExtract27Nov2019-03Dec2019.csv,Jan8th2020,03:12:59pm,20.48MB,CSVfile
191JourneyDataExtract04Dec2019-10Dec2019.csv,Jan8th2020,03:13:11pm,19.92MB,CSVfile
192JourneyDataExtract11Dec2019-17Dec2019.csv,Jan8th2020,03:13:22pm,17.22MB,CSVfile
193JourneyDataExtract18Dec2019-24Dec2019.csv,Jan8th2020,03:13:48pm,12.84MB,CSVfile
194JourneyDataExtract25Dec2019-31Dec2019.csv,Jan8th2020,03:13:59pm,12.59MB,CSVfile
195JourneyDataExtract01Jan2020-07Jan2020.csv,Feb19th2020,03:09:07pm,15.42MB,CSVfile
196JourneyDataExtract08Jan2020-14Jan2020.csv,Feb19th2020,03:09:17pm,19.65MB,CSVfile
197JourneyDataExtract15Jan2020-21Jan2020.csv,Feb19th2020,03:09:29pm,20.37MB,CSVfile
198JourneyDataExtract22Jan2020-28Jan2020.csv,Feb19th2020,03:09:41pm,19.87MB,CSVfile
199JourneyDataExtract29Jan2020-04Feb2020.csv,Feb19th2020,03:09:52pm,21.35MB,CSVfile
19JourneyDataExtract17Aug2016-23Aug2016.csv,Oct4th2016,10:10:42am,29.16MB,CSVfile
1a.JourneyDataExtract04Jan15-17Jan15.csv,Aug24th2016,03:12:49pm,32.09MB,CSVfile
1b.JourneyDataExtract18Jan15-31Jan15.csv,Aug24th2016,03:12:56pm,34.10MB,CSVfile
200JourneyDataExtract05Feb2020-11Feb2020.csv,Feb19th2020,03:10:04pm,19.76MB,CSVfile
2015TripDatazip.zip,Jul26th2017,10:11:47am,208.70MB,ZIPfile
2016TripDataZip.zip,Jul26th2017,10:24:19am,222.07MB,ZIPfile
201JourneyDataExtract12Feb2020-18Feb2020.csv,Feb19th2020,03:10:16pm,17.67MB,CSVfile
202JourneyDataExtract19Feb2020-25Feb2020.csv,Mar23rd2020,02:19:11pm,18.66MB,CSVfile
203JourneyDataExtract26Feb2020-03Mar2020.csv,Mar23rd2020,02:19:25pm,18.32MB,CSVfile
204JourneyDataExtract04Mar2020-10Mar2020.csv,Mar23rd2020,02:19:41pm,18.60MB,CSVfile
205JourneyDataExtract11Mar2020-17Mar2020.csv,Mar23rd2020,02:19:57pm,18.97MB,CSVfile
206JourneyDataExtract18Mar2020-24Mar2020.csv,May4th2020,01:19:47pm,12.09MB,CSVfile
207JourneyDataExtract25Mar2020-31Mar2020.csv,May4th2020,01:19:28pm,8.37MB,CSVfile
208JourneyDataExtract01Apr2020-07Apr2020.csv,May4th2020,01:20:03pm,12.94MB,CSVfile
209JourneyDataExtract08Apr2020-14Apr2020.csv,May4th2020,01:20:19pm,18.70MB,CSVfile
20JourneyDataExtract24Aug2016-30Aug2016.csv,Oct4th2016,10:10:35am,30.51MB,CSVfile
210JourneyDataExtract15Apr2020-21Apr2020.csv,May4th2020,01:20:39pm,17.29MB,CSVfile
211JourneyDataExtract22Apr2020-28Apr2020.csv,May4th2020,01:20:54pm,20.33MB,CSVfile
212JourneyDataExtract29Apr2020-05May2020.csv,May27th2020,02:07:17pm,16.63MB,CSVfile
213JourneyDataExtract06May2020-12May2020.csv,May27th2020,02:07:32pm,24.15MB,CSVfile
214JourneyDataExtract13May2020-19May2020.csv,May27th2020,02:07:51pm,27.70MB,CSVfile
215JourneyDataExtract20May2020-26May2020.csv,May27th2020,02:08:12pm,38.57MB,CSVfile
21JourneyDataExtract31Aug2016-06Sep2016.csv,Nov30th2016,09:55:59am,29.46MB,CSVfile
22JourneyDataExtract07Sep2016-13Sep2016.csv,Oct4th2016,10:08:46am,31.36MB,CSVfile
23JourneyDataExtract14Sep2016-20Sep2016.csv,Oct4th2016,10:08:39am,28.85MB,CSVfile
24JourneyDataExtract21Sep2016-27Sep2016.csv,Oct4th2016,10:08:31am,30.93MB,CSVfile
25JourneyDataExtract28Sep2016-04Oct2016.csv,Oct6th2016,10:08:12am,27.34MB,CSVfile
26JourneyDataExtract05Oct2016-11Oct2016.csv,Oct13th2016,10:35:30am,27.34MB,CSVfile
27JourneyDataExtract12Oct2016-18Oct2016.csv,Nov3rd2016,01:14:26pm,24.27MB,CSVfile
28JourneyDataExtract19Oct2016-25Oct2016.csv,Nov3rd2016,01:14:18pm,25.57MB,CSVfile
29JourneyDataExtract26Oct2016-01Nov2016.csv,Nov15th2016,04:46:17pm,26.86MB,CSVfile
2a.JourneyDataExtract01Feb15-14Feb15.csv,Aug24th2016,03:13:03pm,32.96MB,CSVfile
2b.JourneyDataExtract15Feb15-28Feb15.csv,Aug24th2016,03:13:11pm,32.81MB,CSVfile
30JourneyDataExtract02Nov2016-08Nov2016.csv,Nov15th2016,04:46:11pm,19.64MB,CSVfile
31JourneyDataExtract09Nov2016-15Nov2016.csv,Nov24th2016,05:15:28pm,18.80MB,CSVfile
32JourneyDataExtract16Nov2016-22Nov2016.csv,Nov24th2016,05:15:21pm,19.13MB,CSVfile
33JourneyDataExtract23Nov2016-29Nov2016.csv,Feb2nd2017,05:11:16pm,21.18MB,CSVfile
34JourneyDataExtract30Nov2016-06Dec2016.csv,Feb2nd2017,05:11:11pm,20.34MB,CSVfile
35JourneyDataExtract07Dec2016-13Dec2016.csv,Feb2nd2017,05:11:06pm,20.96MB,CSVfile
36JourneyDataExtract14Dec2016-20Dec2016.csv,Feb2nd2017,05:11:00pm,20.17MB,CSVfile
37JourneyDataExtract21Dec2016-27Dec2016.csv,Feb2nd2017,05:10:57pm,15.41MB,CSVfile
38JourneyDataExtract28Dec2016-03Jan2017.csv,Feb2nd2017,05:11:55pm,10.69MB,CSVfile
39JourneyDataExtract04Jan2017-10Jan2017.csv,Mar15th2017,04:59:26pm,19.11MB,CSVfile
3a.JourneyDataExtract01Mar15-15Mar15.csv,Aug24th2016,03:13:18pm,41.81MB,CSVfile
3b.JourneyDataExtract16Mar15-31Mar15.csv,Aug24th2016,03:13:26pm,42.44MB,CSVfile
40JourneyDataExtract11Jan2017-17Jan2017.csv,Feb2nd2017,05:12:02pm,16.11MB,CSVfile
41JourneyDataExtract18Jan2017-24Jan2017.csv,Feb2nd2017,05:12:05pm,19.61MB,CSVfile
42JourneyDataExtract25Jan2017-31Jan2017.csv,Feb2nd2017,05:12:10pm,17.73MB,CSVfile
43JourneyDataExtract01Feb2017-07Feb2017.csv,Mar15th2017,05:01:06pm,18.76MB,CSVfile
44JourneyDataExtract08Feb2017-14Feb2017.csv,Mar15th2017,05:00:27pm,16.63MB,CSVfile
45JourneyDataExtract15Feb2017-21Feb2017.csv,Mar15th2017,05:02:48pm,21.18MB,CSVfile
46JourneyDataExtract22Feb2017-28Feb2017.csv,Mar15th2017,05:02:12pm,18.19MB,CSVfile
47JourneyDataExtract01Mar2017-07Mar2017.csv,Mar15th2017,05:06:06pm,19.71MB,CSVfile
48JourneyDataExtract08Mar2017-14Mar2017.csv,Mar15th2017,05:05:57pm,23.41MB,CSVfile
49JourneyDataExtract15Mar2017-21Mar2017.xlsx,Mar23rd2017,11:03:43am,10.94MB,XLSXfile
